source,target,weight,interaction
IRAK4,TLR4,18.0,physical association
IRAK4,TLR5,1.0,physical association
IRAK4,TNFRSF13B,51.0,physical association
IRAK4,TRAF6,12.0,physical association
IRAK4,UNC5CL,2.0,physical association
YWHAQ,IRAK4,3.0,physical association
IRF1,IRF2,6.0,physical association
IRF5,IRF1,2.0,physical association
IRF7,IRF1,8.0,physical association
IRF1,IRF8,29.0,physical association
IRF1,IRF9,3.0,physical association
IRF1,ISG15,3.0,physical association
ISG20,IRF1,3.0,physical association
IRF1,KAT2A,10.0,physical association
IRF1,KEAP1,788.0,physical association
IRF1,KPNA2,2.0,physical association
LMO2,IRF1,42.0,physical association
MED10,IRF1,32.0,physical association
IRF1,MED23,32.0,physical association
MIR23A,IRF1,1.0,physical association
IRF1,MMP9,3.0,physical association
IRF1,MYB,2.0,physical association
MYD88,IRF1,4.0,physical association
MYH9,IRF1,7.0,physical association
IRF1,NCF2,7.0,physical association
NFIX,IRF1,42.0,physical association
NFKB1,IRF1,8.0,physical association
IRF1,NPM1,8.0,physical association
IRF1,NR3C1,6.0,physical association
IRF1,OAS1,3.0,physical association
IRF1,OGN,8.0,physical association
PSMB10,IRF1,9.0,physical association
IRF1,PSMB8,1.0,physical association
IRF1,PSMB8-AS1,14.0,physical association
PTPN6,IRF1,8.0,dephosphorylation reaction
IRF1,RELA,5.0,physical association
IRF1,SEC63,788.0,physical association
SMARCA4,IRF1,7.0,physical association
SOCS1,IRF1,12.0,physical association
IRF1,SP110,42.0,physical association
IRF1,SPI1,29.0,physical association
IRF1,STAT1,36.0,physical association
STAT2,IRF1,5.0,physical association
IRF1,STAT3,7.0,physical association
IRF1,STAT4,15.0,physical association
IRF1,STAT5A,15.0,physical association
IRF1,STAT5B,15.0,physical association
STAT6,IRF1,42.0,physical association
SUB1,IRF1,32.0,physical association
IRF1,TAP1,9.0,physical association
IRF1,TAP2,9.0,physical association
IRF1,TAPBP,9.0,physical association
IRF1,TBP,32.0,physical association
TBX21,IRF1,103.0,physical association
IRF1,TLR3,8.0,physical association
TNF,IRF1,25.0,physical association
IRF1,TNFSF10,5.0,physical association
IRF1,TRAF3,788.0,physical association
IRF1,TRAF3IP2,4.0,physical association
TRAF6,IRF1,15.0,physical association
IRF1,TRIM28,8.0,physical association
TRIM44,IRF1,42.0,physical association
IRF1,TRMT2A,788.0,physical association
IRF1,UPK2,2.0,physical association
IRF1,VCAM1,5.0,physical association
IRF1,YBX1,8.0,physical association
IRF2,IRF2BP1,788.0,physical association
IRF2,IRF2BP2,788.0,physical association
IRF2,IRF2BPL,788.0,physical association
IRF8,IRF2,12.0,physical association
IRF2,ISG15,37.0,physical association
KAT2B,IRF2,8.0,physical association
IRF2,MDM2,7.0,physical association
IRF2,MYB,2.0,physical association
MYH9,IRF2,7.0,physical association
NF1,IRF2,3.0,physical association
IRF2,NR3C1,6.0,physical association
IRF2,PPP3CA,788.0,physical association
IRF2,PPP3CB,788.0,physical association
PSMB10,IRF2,8.0,physical association
IRF2,PSMB8-AS1,14.0,physical association
SOCS1,IRF2,12.0,physical association
IRF2,STAT1,4.0,physical association
IRF2,TAP1,7.0,physical association
IRF2,TLR3,8.0,physical association
IRF2,TNFSF10,5.0,physical association
IRF2,UBA1,7.0,ubiquitination reaction
IRF2,UBE2D1,7.0,ubiquitination reaction
JDP2,IRF2BP1,26.0,physical association
TP53,IRF2BP2,3.0,physical association
IRF5,IRF3,2.0,physical association
IRF7,IRF3,24.0,physical association
IRF3,ISG15,21.0,physical association
IRF3,MAFB,21.0,physical association
IRF3,MAPK8,5.0,phosphorylation reaction
MAPK9,IRF3,5.0,phosphorylation reaction
IRF3,MAVS,788.0,physical association
MX1,IRF3,2.0,physical association
MYD88,IRF3,1.0,physical association
PIAS4,IRF3,13.0,physical association
PIN1,IRF3,15.0,physical association
PMAIP1,IRF3,3.0,physical association
PML,IRF3,1.0,physical association
IRF3,POU2F1,2.0,physical association
PPIB,IRF3,3.0,physical association
IRF3,RB1,788.0,physical association
RBCK1,IRF3,1.0,physical association
IRF3,RBL1,788.0,physical association
IRF3,RBL2,788.0,physical association
RIOK3,IRF3,3.0,physical association
RSAD2,IRF3,11.0,physical association
IRF3,SGTA,3695.0,physical association
SMAD2,IRF3,18.0,physical association
SMAD4,IRF3,18.0,physical association
IRF3,TANK,28.0,physical association
IRF3,TBK1,788.0,physical association
TICAM1,IRF3,11.0,physical association
IRF3,TIRAP,8.0,physical association
TMED7,IRF3,5.0,physical association
TMEM173,IRF3,18.0,physical association
IRF3,TNF,1.0,physical association
IRF3,TNFSF10,1.0,physical association
TRIM21,IRF3,15.0,physical association
XPO1,IRF3,4.0,physical association
ZC3HAV1,IRF3,3.0,physical association
ZNF143,IRF3,11.0,physical association
IRF8,IRF4,37.0,physical association
IRF4,ISG15,37.0,physical association
MS4A1,IRF4,27.0,physical association
MYC,IRF4,13.0,physical association
IRF4,MYD88,11.0,physical association
NFATC1,IRF4,14.0,physical association
IRF4,NFATC2,14.0,physical association
NFKB1,IRF4,40.0,physical association
IRF4,PEG10,788.0,physical association
IRF4,PIM2,13.0,physical association
IRF4,PRDM1,13.0,physical association
IRF4,PRRC2B,788.0,physical association
REL,IRF4,40.0,physical association
IRF4,RELA,40.0,physical association
IRF4,RELB,40.0,physical association
IRF4,RIPK2,11.0,physical association
IRF4,SCD,13.0,physical association
SP1,IRF4,14.0,physical association
SPI1,IRF4,40.0,physical association
SQLE,IRF4,13.0,physical association
IRF4,STAG2,13.0,physical association
IRF4,STAT4,40.0,physical association
STAT6,IRF4,40.0,physical association
SUB1,IRF4,13.0,physical association
IRF4,TLK2,788.0,physical association
IRF4,TLR4,27.0,physical association
IRF4,TRAF6,11.0,physical association
IRF4,VPS35,788.0,physical association
IRF4,YTHDC2,788.0,physical association
IRF6,IRF5,788.0,physical association
IRF7,IRF5,3.0,physical association
IRF5,IRF9,1.0,physical association
IRF5,KPNA1,2.0,physical association
IRF5,KPNA6,2.0,physical association
IRF5,MAVS,788.0,physical association
MIR146A,IRF5,2.0,physical association
MYD88,IRF5,4.0,physical association
IRF5,PPM1G,788.0,physical association
IRF5,RGS3,788.0,physical association
IRF5,SETDB1,2.0,physical association
IRF5,SGTA,3695.0,physical association
IRF5,STAT1,1.0,physical association
IRF5,STAT2,1.0,physical association
IRF5,TBK1,2.0,phosphorylation reaction
TNFRSF10B,IRF5,3.0,physical association
IRF5,TNFSF10,3.0,physical association
TP53,IRF5,1.0,physical association
IRF5,TRIM28,2.0,physical association
IRF5,XPO1,2.0,physical association
IRF6,IRF8,788.0,physical association
SERPINB5,IRF6,1.0,physical association
TFAP2A,IRF6,1.0,physical association
TP63,IRF6,4.0,physical association
IRF7,IRF9,10.0,physical association
IRF7,ISG15,4.0,physical association
IRF7,LTN1,788.0,physical association
IRF7,MAFB,21.0,physical association
IRF7,MAVS,19.0,physical association
IRF7,MYD88,11.0,physical association
IRF7,NFKB1,2.0,physical association
IRF7,P4HA1,788.0,physical association
IRF7,PALD1,788.0,physical association
IRF7,PIAS4,13.0,physical association
IRF7,PITX1,3.0,physical association
PMAIP1,IRF7,3.0,physical association
IRF7,RELA,10.0,physical association
IRF7,RIPK1,1.0,physical association
SMAD2,IRF7,18.0,physical association
IRF7,SMAD3,18.0,physical association
SMAD4,IRF7,18.0,physical association
IRF7,STAT1,10.0,physical association
IRF7,STAT2,10.0,physical association
IRF7,TANK,11.0,physical association
IRF7,TBK1,4.0,phosphorylation reaction
TCF4,IRF7,7.0,physical association
IRF7,TICAM1,8.0,physical association
IRF7,TIRAP,8.0,physical association
IRF7,TLK2,788.0,physical association
IRF7,TMEM173,18.0,physical association
IRF7,TNFAIP3,11.0,physical association
TP53,IRF7,1.0,physical association
IRF7,TRAF6,11.0,physical association
IRF7,TRIM21,9.0,physical association
IRF7,TRMT2A,788.0,physical association
IRF7,TRMT61B,788.0,physical association
IRF8,ISG15,37.0,physical association
LMO2,IRF8,15.0,physical association
IRF8,LY86,15.0,physical association
IRF8,MED1,9.0,physical association
IRF8,MED14,9.0,physical association
IRF8,MID1,788.0,physical association
IRF8,NCF2,7.0,physical association
NF1,IRF8,12.0,physical association
NFATC1,IRF8,3.0,physical association
NR1H3,IRF8,15.0,physical association
IRF8,NR3C1,9.0,physical association
IRF8,PDCD10,12.0,physical association
PSMB10,IRF8,15.0,physical association
IRF8,PTPN11,4.0,physical association
PTPN13,IRF8,2.0,physical association
PTPN6,IRF8,8.0,dephosphorylation reaction
RNF216,IRF8,15.0,physical association
IRF8,SP100,15.0,physical association
SPI1,IRF8,29.0,physical association
IRF8,STAT1,9.0,physical association
TCF4,IRF8,7.0,physical association
IRF8,TLR3,5.0,physical association
IRF8,TLR4,5.0,physical association
TRAF6,IRF8,6.0,physical association
TRIM21,IRF8,15.0,physical association
IRF8,TRIM38,15.0,physical association
IRF8,ZBTB17,4.0,physical association
ISG15,IRF9,2.0,physical association
KPNA3,IRF9,3.0,physical association
KPNA4,IRF9,3.0,physical association
KPNA6,IRF9,3.0,physical association
OAS1,IRF9,7.0,physical association
RSAD2,IRF9,3.0,physical association
STAT1,IRF9,36.0,physical association
STAT2,IRF9,788.0,physical association
STAT3,IRF9,7.0,physical association
IRF9,STAT6,6.0,physical association
TP53,IRF9,1.0,physical association
IRS1,JAK1,3.0,physical association
JAK3,IRS1,3.0,physical association
IRS1,MTOR,3.0,physical association
PIK3R1,IRS1,3.0,physical association
SMAD3,IRS1,187.0,physical association
IRS1,SOCS7,2.0,physical association
IRS2,JAK1,3.0,physical association
IRS4,SHC1,2.0,physical association
SMAD2,IRX1,5.0,physical association
KLF9,ISG15,1.0,physical association
ISG15,LAP3,311.0,physical association
ISG15,LDHA,311.0,physical association
ISG15,LGMN,311.0,physical association
ISG15,LMAN2,311.0,physical association
ISG15,LMNA,311.0,physical association
ISG15,MAP4,311.0,physical association
MED14,ISG15,7.0,physical association
ISG15,MSN,311.0,physical association
ISG15,MX1,311.0,physical association
ISG15,MYH9,311.0,physical association
ISG15,MYNN,311.0,physical association
ISG15,MYOF,311.0,physical association
ISG15,NACA,311.0,physical association
ISG15,NFIX,311.0,physical association
ISG15,NUP43,311.0,physical association
ISG15,OGDH,311.0,physical association
ISG15,PAFAH1B1,311.0,physical association
ISG15,PFN1,311.0,physical association
ISG15,PGD,311.0,physical association
ISG15,PGK1,311.0,physical association
ISG15,PHGDH,311.0,physical association
ISG15,PKM,311.0,physical association
ISG15,PLEC,311.0,physical association
ISG15,PLOD1,311.0,physical association
ISG15,PLOD3,311.0,physical association
ISG15,PLS1,311.0,physical association
ISG15,PLS3,311.0,physical association
ISG15,PPP1R10,311.0,physical association
ISG15,PRDX1,311.0,physical association
ISG15,PSMA7,311.0,physical association
ISG15,PTBP1,311.0,physical association
ISG15,RAN,311.0,physical association
ISG15,RBBP4,311.0,physical association
ISG15,RDH11,311.0,physical association
RELA,ISG15,2.0,physical association
ISG15,RPL24,311.0,physical association
ISG15,RPL27A,311.0,physical association
ISG15,RPS27A,311.0,physical association
ISG15,SENP1,311.0,physical association
ISG15,SERBP1,311.0,physical association
ISG15,SERPINB5,311.0,physical association
ISG15,SF3A2,311.0,physical association
ISG15,SF3B4,311.0,physical association
ISG15,SIN3A,311.0,physical association
ISG15,SMAD4,311.0,physical association
ISG15,SNRNP200,311.0,physical association
SPI1,ISG15,37.0,physical association
ISG15,STAT1,311.0,physical association
STAT2,ISG15,7.0,physical association
ISG15,TAF2,311.0,physical association
ISG15,TAGLN,311.0,physical association
ISG15,TARS,311.0,physical association
ISG15,TKT,311.0,physical association
ISG15,TMOD3,311.0,physical association
ISG15,TOP2A,311.0,physical association
ISG15,TXNRD1,311.0,physical association
ISG15,UBA7,311.0,physical association
ISG15,UBAP2L,311.0,physical association
ISG15,UBE2L6,311.0,physical association
ISG15,UBE2N,311.0,physical association
ISG15,VCP,311.0,physical association
ISG15,VIM,311.0,physical association
ISG15,WARS,311.0,physical association
ISG15,WDR1,311.0,physical association
ISG15,WDR33,311.0,physical association
ISG15,WIBG,311.0,physical association
ISG15,XRCC5,311.0,physical association
ISG15,XRCC6,311.0,physical association
ISG15,YTHDC1,311.0,physical association
ISG15,ZC3H15,311.0,physical association
ISG15,ZC3HAV1,311.0,physical association
ISG15,ZNF281,311.0,physical association
ISG20,NFKB1,3.0,physical association
ISG20,RELA,3.0,physical association
SUZ12,ISY1,4574.0,physical association
MAVS,ITCH,18.0,physical association
MLANA,ITCH,14.0,physical association
N4BP1,ITCH,20.0,physical association
NEDD4,ITCH,14.0,physical association
NFE2,ITCH,4.0,physical association
PCBP2,ITCH,18.0,physical association
RIPK1,ITCH,23.0,physical association
ITCH,SH3GL2,10.0,physical association
SMAD6,ITCH,14.0,physical association
SMAD7,ITCH,14.0,physical association
TAX1BP1,ITCH,23.0,physical association
TOLLIP,ITCH,788.0,physical association
ITCH,TP73,20.0,physical association
UBE2D3,ITCH,18.0,ubiquitination reaction
UBE2L3,ITCH,20.0,ubiquitination reaction
ITCH,USP9X,10.0,physical association
LGALS8,ITGA1,4.0,physical association
RECQL,ITGA2,6.0,physical association
STAT6,ITGA2B,1.0,physical association
ITGA3,ITGB1,7.0,physical association
ITGA3,LGALS8,4.0,physical association
RECQL,ITGA3,6.0,physical association
ITGA4,LGALS8,8.0,physical association
LGALS9,ITGA4,8.0,physical association
ITGA5,LGALS8,8.0,physical association
LGALS9,ITGA5,8.0,physical association
ITGA9,ITGB7,1.0,physical association
ITGAD,VTN,3.0,physical association
ITGB2,ITGAL,11.0,physical association
ITGAL,LGALS8,8.0,physical association
ITGAL,LGALS9,8.0,physical association
ITGB2,ITGAM,2.0,physical association
ITGAM,LGALS3,1.0,physical association
ITGAM,SP1,5.0,physical association
ITGAM,SP3,5.0,physical association
ITGAM,SPI1,7.0,physical association
ITGAM,TGFBI,1.0,physical association
VAV1,ITGAM,7.0,physical association
ITGAV,LGALS8,4.0,physical association
ITGB2,ITGAX,2.0,physical association
ITGAX,JUN,5.0,physical association
ITGAX,JUNB,3.0,physical association
ITGAX,JUND,3.0,physical association
ITGAX,MIA3,1.0,physical association
ITGAX,PURA,5.0,physical association
ITGAX,SP1,5.0,physical association
ITGAX,SP3,5.0,physical association
ITGAX,SPI1,3.0,physical association
LGALS1,ITGB1,1.0,physical association
LGALS2,ITGB1,1.0,physical association
LGALS3,ITGB1,7.0,physical association
ITGB1,LGALS8,8.0,physical association
LGALS9,ITGB1,8.0,physical association
PPP2CA,ITGB1,2.0,physical association
PTK2,ITGB1,2.0,physical association
ITGB1,SHC1,2.0,physical association
SLC3A2,ITGB1,3.0,physical association
SLC7A6,ITGB1,3.0,physical association
SUGT1,ITGB1BP2,23.0,physical association
ITGB2,JAM3,5.0,physical association
ITGB2,PLAUR,2.0,physical association
ITGB2,YWHAQ,1.0,physical association
MTA1,ITGB3BP,7.0,physical association
ITGB4,LGALS3,2.0,physical association
SMAD2,ITGB4,187.0,physical association
SMAD3,ITGB4,187.0,physical association
ITGB5,SNTA1,184.0,physical association
ITGB5,TLN1,1.0,physical association
MAPK1,ITGB6,6.0,physical association
ITGB7,PRDM1,42.0,physical association
ITGB7,RABGAP1,102.0,physical association
SMAD4,ITGB7,102.0,physical association
TENC1,ITGB7,102.0,physical association
PITX3,ITIH1,4.0,physical association
PITX3,ITIH2,4.0,physical association
PITX3,ITIH3,4.0,physical association
LGALS3,ITIH4,20.0,physical association
ITIH4,LGALS8,20.0,physical association
LGALS9,ITIH4,20.0,physical association
ITK,LCP2,12.0,physical association
PITX3,ITLN1,4.0,physical association
ITLN2,POLR2F,146.0,physical association
RNF2,ITM2A,4574.0,physical association
ITM2C,POLR2F,146.0,physical association
ITPR1,STARD13,31.0,physical association
ITSN1,SOS1,3.0,physical association
PRDM1,IVNS1ABP,42.0,physical association
JAG1,TP63,77.0,physical association
JAK3,JAK1,23.0,physical association
MAP3K5,JAK1,14.0,phosphorylation reaction
JAK1,PLA2G4A,3.0,physical association
PLCG2,JAK1,11.0,physical association
PTPN11,JAK1,5.0,physical association
PTPN6,JAK1,8.0,physical association
SOCS3,JAK1,10.0,physical association
STAT1,JAK1,15.0,physical association
STAT3,JAK1,15.0,physical association
TIRAP,JAK1,788.0,physical association
TNFRSF1A,JAK1,4.0,physical association
JAK3,JAK2,23.0,physical association
JAK2,MAP3K5,14.0,physical association
PLCG1,JAK2,89.0,physical association
PLCG2,JAK2,11.0,physical association
PTPN6,JAK2,2.0,physical association
SOCS1,JAK2,14.0,physical association
SOCS4,JAK2,6.0,physical association
JAK2,STAT1,15.0,physical association
JAK2,STAT3,15.0,physical association
TNFRSF1A,JAK2,11.0,physical association
JAK3,SOCS3,3.0,physical association
JAK3,STAT3,23.0,physical association
JAK3,STAT6,23.0,physical association
TYK2,JAK3,23.0,physical association
JAK3,VIL1,3.0,physical association
SUZ12,JARID2,4574.0,physical association
JAZF1,MAP3K7,6.0,physical association
JAZF1-AS1,POLR2F,146.0,physical association
JDP2,JUN,26.0,physical association
JDP2,JUNB,26.0,physical association
JDP2,JUND,26.0,physical association
JDP2,RPLP0,26.0,physical association
JDP2,VARS,26.0,physical association
JKAMP,RNF5,17.0,physical association
TRAF6,JMJD6,2.0,physical association
TRIM23,JOSD1,619.0,physical association
JUN,KPNA2,3695.0,physical association
MAPK10,JUN,35.0,phosphorylation reaction
MAPK8,JUN,35.0,phosphorylation reaction
MAPK9,JUN,35.0,phosphorylation reaction
MMP13,JUN,5.0,physical association
NFATC2,JUN,10.0,physical association
NFE2L2,JUN,14.0,physical association
NFKB1,JUN,6.0,physical association
NFKBIA,JUN,8.0,physical association
NOS2,JUN,11.0,physical association
JUN,NOX4,2.0,physical association
NQO2,JUN,14.0,physical association
JUN,PLA2G4A,8.0,physical association
PLA2G4C,JUN,5.0,physical association
PLK3,JUN,1.0,physical association
JUN,PPP1R15A,1.0,physical association
JUN,PTGS2,13.0,physical association
JUN,SELE,7.0,physical association
SIRT1,JUN,13.0,physical association
SPI1,JUN,7.0,physical association
JUN,TAF4,10.0,physical association
TCF7L2,JUN,12.0,physical association
TCL1A,JUN,15.0,physical association
TGFBR2,JUN,2.0,physical association
JUN,TNF,5.0,physical association
JUN,YTHDC2,3.0,physical association
JUNB,SLC11A1,11.0,physical association
TCL1A,JUNB,15.0,physical association
JUND,MMP9,10.0,physical association
NOS2,JUND,11.0,physical association
LYL1,KAAG1,171.0,physical association
MECOM,KAT2A,30.0,physical association
NR3C2,KAT2A,5.0,physical association
KAT2B,KIF11,40.0,physical association
KAT2B,KLK3,40.0,physical association
KAT2B,MYSM1,40.0,physical association
KAT2B,TGFBR2,8.0,physical association
KAT5,MEAF6,85.0,physical association
MORF4L1,KAT5,85.0,physical association
KAT5,PLA2G4A,6.0,physical association
RELA,KAT5,4.0,physical association
RUVBL1,KAT5,85.0,physical association
KAT5,RUVBL2,85.0,physical association
TRIM23,KAT5,619.0,physical association
TRRAP,KAT5,85.0,physical association
YEATS4,KAT5,85.0,physical association
KAT8,LYL1,171.0,physical association
KAT8,SIRT1,9.0,physical association
KBTBD11,LYL1,171.0,physical association
NEDD8,KBTBD6,4597.0,physical association
YWHAZ,KCMF1,4.0,physical association
KCNA5,SNTA1,184.0,physical association
SRPK1,KCNAB1,1283.0,phosphorylation reaction
KCNH2,STIP1,19.0,physical association
KCNIP3,TNFAIP3,2.0,physical association
SNTA1,KCNJ10,184.0,physical association
KCNJ15,SNTA1,184.0,physical association
KCNJ2,SNTA1,184.0,physical association
KCNJ6,KCNJ3,24.0,physical association
KCNJ4,SNTA1,184.0,physical association
KCNJ6,KCNJ5,24.0,physical association
KCNJ6,KCNJ9,24.0,physical association
SRPK1,KCNN2,1283.0,phosphorylation reaction
SRPK2,KCNN2,1283.0,phosphorylation reaction
KCNQ1,TRAF6,434.0,physical association
RHOB,KCTD10,21.0,physical association
RNF2,KCTD10,4574.0,physical association
OPTN,KCTD17,788.0,physical association
KDM1A,MIR125B2,11.0,physical association
KDM1A,MIR133B,11.0,physical association
KDM1A,TP53,6.0,physical association
ZBP1,KDM1A,788.0,physical association
RNF2,KDM2B,4574.0,physical association
KDM4A,PANX2,7.0,physical association
KDM4A,PPIC,7.0,physical association
KDM4A,RHOQ,7.0,physical association
KDM5B,MYT1,14.0,physical association
KDM5B,RARB,14.0,physical association
KDM5B,SUZ12,14.0,physical association
KDR,STAT1,4.0,physical association
KDR,STAT3,4.0,physical association
KEAP1,RELA,3695.0,physical association
KEAP1,SQSTM1,28.0,physical association
KEAP1,USP11,1602.0,physical association
RNF2,KHDRBS1,4574.0,physical association
SUZ12,KHDRBS1,4574.0,physical association
RBMX,KHDRBS2,3001.0,physical association
PARN,KHSRP,6.0,physical association
RNF2,KHSRP,4574.0,physical association
SKIV2L2,KHSRP,6.0,physical association
SUZ12,KHSRP,4574.0,physical association
KHSRP,TIAL1,55.0,physical association
KHSRP,TNF,10.0,physical association
KHSRP,ZFP36,2.0,physical association
RNF2,KIAA0020,4574.0,physical association
KIAA0226,PIK3C3,13.0,physical association
KIAA0226,PIK3R4,13.0,physical association
TECPR1,KIAA0226,10.0,physical association
KIAA0226,UVRAG,13.0,physical association
KIAA0226,YWHAB,13.0,physical association
RNF2,KIAA1244,4574.0,physical association
KIAA1279,RGR,3001.0,physical association
RNF2,KIAA1462,4574.0,physical association
KIF11,MYSM1,40.0,physical association
TRAF4,KIF11,26.0,physical association
STARD13,KIF1B,31.0,physical association
LYL1,KIF26B,171.0,physical association
KIF3A,NEK1,51.0,physical association
TRIM23,KIFC3,619.0,physical association
PTPN11,KIR2DL1,4.0,physical association
KIR2DL1,PTPN6,2.0,physical association
SVIL,KIR2DL1,4.0,physical association
RUNX3,KIR2DL3,7.0,physical association
TYROBP,KIR2DL3,9.0,physical association
RNF216,KIR2DL4,7.0,physical association
RUNX1,KIR2DL4,6.0,physical association
RUNX2,KIR2DL4,7.0,physical association
KIR2DL4,RUNX3,7.0,physical association
SP1,KIR2DL4,6.0,physical association
PTPN11,KIR3DL1,6.0,physical association
PTPN6,KIR3DL1,6.0,physical association
RUNX2,KIR3DL1,7.0,physical association
RUNX3,KIR3DL1,7.0,physical association
YY1,KIR3DL1,21.0,physical association
RUNX3,KIR3DL3,7.0,physical association
KIT,LYN,6.0,physical association
KIT,PIK3R1,8.0,physical association
KIT,PLCE1,8.0,physical association
SOCS4,KIT,6.0,physical association
KIT,STAT1,7.0,physical association
KIT,STAT5A,7.0,physical association
KIT,STAT5B,7.0,physical association
KLC1,MAPK8IP1,5.0,physical association
MAPK8IP3,KLC1,6.0,physical association
NME1-NME2,KLF10,20.0,physical association
MAPK1,KLF11,4.0,phosphorylation reaction
KLF4,NDRG2,1.0,physical association
KLF4,NOTCH1,3.0,physical association
OCLN,KLF4,15.0,physical association
KLF4,TJP1,15.0,physical association
MYC,KLF5,17.0,physical association
KLF5,PPARA,9.0,physical association
KLF5,PPARD,9.0,physical association
KLF5,PPARG,9.0,physical association
SMAD2,KLF5,187.0,physical association
SMAD3,KLF5,17.0,physical association
SMAD4,KLF5,17.0,physical association
KLF5,ZBTB17,17.0,physical association
KLF6,NFKBIA,9.0,physical association
NOS2,KLF6,1.0,physical association
KLF6,PPARA,9.0,physical association
KLF6,PPARD,9.0,physical association
KLF6,PPARG,9.0,physical association
KLF6,RELA,9.0,physical association
KLF9,PPARA,9.0,physical association
KLF9,PPARD,9.0,physical association
KLF9,PPARG,9.0,physical association
NEDD8,KLHDC10,4597.0,physical association
PEF1,KLHL12,3001.0,physical association
NEDD8,KLHL18,4597.0,physical association
KLK13,SPINK5,8.0,physical association
SPINK5,KLK14,8.0,physical association
RNF2,KLK2,4574.0,physical association
SUZ12,KLK2,4574.0,physical association
KLK3,MYSM1,40.0,physical association
REL,KLK3,20.0,physical association
SPINK5,KLK5,8.0,physical association
SPINK5,KLK7,5.0,physical association
KLRD1,KLRC1,6.0,physical association
KLRD1,KLRC2,6.0,physical association
TYROBP,KLRC2,9.0,physical association
KLRC3,NCOA2,2.0,physical association
TYROBP,KLRD1,9.0,physical association
MEN1,KMT2A,2.0,physical association
KMT2A,TCEB1,8.0,physical association
PITX3,KNG1,4.0,physical association
KPNA1,STAT1,4.0,physical association
KPNA1,STAT2,3.0,physical association
WAS,KPNA1,13.0,physical association
SRPK1,KPNA2,1283.0,phosphorylation reaction
WAS,KPNA2,13.0,physical association
WAS,KPNA3,13.0,physical association
WAS,KPNA4,13.0,physical association
STAT1,KPNA6,4.0,physical association
PTPN2,KPNB1,3.0,physical association
WAS,KPNB1,13.0,physical association
YWHAE,KPNB1,123.0,physical association
SRPK1,KPTN,1283.0,phosphorylation reaction
LGALS3,KRAS,1.0,physical association
RAF1,KRAS,27.0,physical association
KRAS,RALGDS,27.0,physical association
KRAS,RAP1GDS1,18.0,physical association
KRAS,RASSF2,5.0,physical association
KRAS,SHOC2,27.0,physical association
RNF2,KRR1,4574.0,physical association
SRPK1,KRR1,1283.0,phosphorylation reaction
SUZ12,KRR1,4574.0,physical association
PITX3,KRT1,4.0,physical association
PITX3,KRT10,4.0,physical association
PRKCZ,KRT10,7.0,physical association
RICTOR,KRT10,86.0,physical association
MBD1,KRT14,8.0,physical association
PITX3,KRT14,4.0,physical association
KRT15,RCOR3,3001.0,physical association
KRT15,USP2,3001.0,physical association
PITX3,KRT16,4.0,physical association
KRT17,PTPRF,6.0,physical association
PITX3,KRT2,4.0,physical association
SLC25A6,KRT31,619.0,physical association
KRT31,TLR9,2130.0,physical association
KRT36,TLR9,2130.0,physical association
ZFHX3,KRT40,619.0,physical association
PITX3,KRT5,4.0,physical association
TRIM23,KRT6A,619.0,physical association
NDUFAF1,KRT6B,14.0,physical association
PITX3,KRT6C,4.0,physical association
KRT77,NFKBIL1,2130.0,physical association
MAPK1,KRT8,6.0,phosphorylation reaction
KRT8,MAPK14,6.0,phosphorylation reaction
KRT8,TNFRSF1B,2.0,physical association
KRT81,KXD1,3001.0,physical association
KRT82,TLR9,2130.0,physical association
KRT85,TLR9,2130.0,physical association
PITX3,KRT9,4.0,physical association
KSR1,MAP2K1,24.0,physical association
MAP2K1,KSR2,8.0,physical association
KSR2,MAP3K8,8.0,physical association
MAPK1,KSR2,8.0,physical association
RAF1,KSR2,8.0,physical association
RABGEF1,KXD1,3001.0,physical association
NME1-NME2,KYNU,20.0,physical association
RBL1,L3MBTL1,22.0,physical association
RNF2,L3MBTL2,4574.0,physical association
RNF2,LAD1,4574.0,physical association
PTPN6,LAIR1,13.0,physical association
SRPK1,LAMC1,1283.0,phosphorylation reaction
MAPK1,LAMTOR3,11.0,physical association
LAPTM5,SMURF2,2671.0,physical association
RNF2,LARP1,4574.0,physical association
SRPK1,LARP1,1283.0,phosphorylation reaction
SUZ12,LARP1,4574.0,physical association
RNF2,LARP7,4574.0,physical association
RNF2,LAS1L,4574.0,physical association
PTPN1,LAT,11.0,physical association
LST1,LAT2,2.0,physical association
PITX3,LBP,4.0,physical association
LBP,PRDX4,3695.0,physical association
SRPK1,LCE3D,1283.0,phosphorylation reaction
MAPK1,LCK,6.0,phosphorylation reaction
LCK,MUC1,9.0,physical association
PIK3CG,LCK,18.0,physical association
RUNX3,LCK,5.0,physical association
SH3KBP1,LCK,32.0,physical association
SQSTM1,LCK,2.0,physical association
ZAP70,LCK,18.0,physical association
LRP2,LCN2,1.0,physical association
MMP9,LCN2,1.0,physical association
NFKB1,LCN2,4.0,physical association
NFKBIZ,LCN2,4.0,physical association
RELA,LCN2,4.0,physical association
SLC22A17,LCN2,1.0,physical association
LCP1,PRKCB,4.0,physical association
LCP1,PXN,4.0,physical association
LCP1,UBB,3624.0,physical association
LCP2,NCK1,12.0,physical association
PIK3R1,LCP2,12.0,physical association
LCP2,RAP1A,4.0,physical association
SKAP1,LCP2,4.0,physical association
